X,Y,fid,xyz_id,ADD,NAME,@ns:com:here:xyz,icon_url
121.2455351,24.9454449,"362",BcAAeQBTyn,桃園市 中壢區 龍興街693號,山隆加油站龍興站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.204241,24.895747,"363",ZU2NfGCdyr,桃園市 平鎮區 工業10路17號,慶榮發企業股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2106949,24.8986618,"364",s5ZZmeAkfx,桃園市 平鎮區 中興路山頂段234號,天王星輪業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2180691,24.9505787,"365",PIGTr9ivzZ,桃園市 平鎮區 中豐路2號,世茂車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.210794,24.9121019,"366",Zcaq8juXmu,桃園市 平鎮區 中豐路南勢2段264號,聖昌車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2111075,24.9110052,"367",XaU01TNU2s,桃園市 平鎮區 中豐路南勢二段326號,全聯平鎮中豐店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1791787,24.95883,"368",pp7pof8iWh,桃園市 平鎮區 民族路雙連三段8號,7-11雙榮店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.225577,24.9323509,"369",31vCTSWDwr,桃園市 平鎮區 金陵路2段472號,千輪車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2143784,24.920648,"370",WmIVmW2Cwj,桃園市 平鎮區 南東路69號,北基東宏加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2068025,24.9512574,"371",sYrmJA2k4c,桃園市 平鎮區 環南路237號,全聯平鎮育達店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2186711,24.9405034,"372",odmLseuM9J,桃園市 平鎮區 環南路三段69號,全聯平鎮環南店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.3103134,25.0004404,"373",LwihwddL2d,桃園市 桃園市 民生路399號,富國機業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.303083,24.9984739,"374",aMianke27m,桃園市 桃園市 永安路243號,易昇車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.3181415,24.9859751,"375",fViAX3KJDc,桃園市 桃園市 桃鶯路153號,新順發車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.304401,25.0095279,"376",7YZNHnW8B4,桃園市 桃園市 慈文路158號1樓,政大輪業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.3111237,25.0003076,"377",iVlEmxVNNi,桃園市 桃園區 三民路二段236號,北基朝陽加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.3165364,25.0161131,"378",etrLLL3GAB,桃園市 桃園區 大有路581號,全聯桃園大有店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.3051174,25.0143402,"379",nFDSq8wXM7,桃園市 桃園區 大興西路一段163號1樓,Gogoro桃園藝文店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.311241,25.015512,"380",4zwyr5VL4c,桃園市 桃園區 大興路169號,大鑫機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.303642,24.9775929,"381",i4qrnSsebH,桃園市 桃園區 介壽路479號,松輪機車有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2764754,24.9935806,"382",N1ChbqZY1w,桃園市 桃園區 文中路666號,台亞文中加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.314961,24.9909739,"383",ZdVMXprZDS,桃園市 桃園區 民生路33號,臺灣中油來翔加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.3022078,25.0198753,"384",kNsRXRlwV9,桃園市 桃園區 南平路168號,家樂福便利購桃園南平店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.3184922,24.9910258,"385",CNdKGMZHCR,桃園市 桃園區 復興路20號1樓,Gogoro桃園服務中心站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.3049144,25.0158516,"386",3Wia4opXex,桃園市 桃園區 經國路369號,家樂福桃園經國店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2930186,25.0132762,"387",qMjqRTYs2r,桃園市 桃園區 寶慶路176號,7-11祥佑店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.106237,24.9727199,"388",3s6CgcEMeM,桃園市 新屋區 中山路247號,旭億車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1076197,24.9727837,"389",D4yJq4fpO3,桃園市 新屋區 中山路254號,福泰輪業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1062579,24.9769867,"390",1qVJq5XDTP,桃園市 新屋區 中華路419號1樓,永業機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1771449,24.9130822,"391",xbmoJmPITv,桃園市 楊梅區 中山北路2段453號,三江機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1852563,24.920427,"392",EVEzT4O3kU,桃園市 楊梅區 仁美里永美路155號1樓,裕豐輪業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1456317,24.9169524,"393",7j7qx7nKZu,桃園市 楊梅區 文德路1號,7-11欣高店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1456317,24.9169524,"394",gTA5xmaFRx,桃園市 楊梅區 文德路1號1樓,7-11欣高店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1763571,24.9590985,"395",9a5o40Aked,桃園市 楊梅區 民族路5段19號,運達車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1427731,24.9016769,"396",7JCNvUjtfL,桃園市 楊梅區 秀才路8、10號1樓,宏政展業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1814691,24.9169998,"397",xqbXN5SuL5,桃園市 楊梅區 埔心永美路358號,日展輪業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1730176,24.9245197,"398",bKNLayqNBZ,桃園市 楊梅區 獅二路8號,立多祿工業股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.1811928,24.9093653,"399",sZZsOqsX5M,桃園市 楊梅區 瑞溪路二段161號,全聯楊梅瑞溪店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2163417,24.8667547,"400",H5hgmhn2vG,桃園市 龍潭區 中正路126號,聖龍車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.234544,24.8454699,"401",Q33gRlwGt9,桃園市 龍潭區 中正路三林段500號,桃園市客家文化館站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2346159,24.8743774,"402",LAyW0UOmZc,桃園市 龍潭區 中興路258號,首席車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085066, ""updatedAt"": 1534990085066}",./0.png
121.2150309,24.8629122,"403",rfW5KdnIb7,桃園市 龍潭區 東龍路150號,富光機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085074, ""updatedAt"": 1534990085074}",./0.png
121.361234,25.0529489,"404",T6bW5RZfvr,桃園市 龜山區 文化七路20-1號,Gogoro龜山文化授權服務中心站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085074, ""updatedAt"": 1534990085074}",./0.png
121.367618,25.0559126,"405",MYx0LcfVRT,桃園市 龜山區 文化二路82號,全聯龜山公園店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085074, ""updatedAt"": 1534990085074}",./0.png
121.3632241,25.0580646,"406",HrqlncKoNN,桃園市 龜山區 文化三路92號1樓,東凌車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085074, ""updatedAt"": 1534990085074}",./0.png
121.3698558,25.0606566,"407",uhXugPuZi6,桃園市 龜山區 文化里復興一路8號,環球購物中心股份有限公司林口分公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085074, ""updatedAt"": 1534990085074}",./0.png
121.3476093,25.0121943,"408",Ul6tgKa1mZ,桃園市 龜山區 忠義路一段496號,北基忠義加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085074, ""updatedAt"": 1534990085074}",./0.png
121.4083609,25.0184489,"409",jDMtEjWeZ5,桃園市 龜山區 萬壽路1段127號1樓,德鎮車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085074, ""updatedAt"": 1534990085074}",./0.png
121.4078649,25.018696,"410",SUh0Zb887h,桃園市 龜山區 萬壽路1段90號1樓,翔越車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085074, ""updatedAt"": 1534990085074}",./0.png
121.3393517,24.9959403,"411",KZLyMS2UYo,桃園市 龜山區 萬壽路2段890號,宏信機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
121.4048957,25.0177982,"412",gYWF2x5g6U,桃園市 龜山區 萬壽路一段237號,僑陽車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
121.273712,25.012443,"413",D4qHVaGUgZ,桃園市 蘆竹區 大竹路27號,瑞鑫機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
121.2925879,25.0462216,"414",qEz87Oa4To,桃園市 蘆竹區 中正路217號,Gogoro桃園南崁蘆竹服務中心站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
121.2911476,25.048772,"415",QunVve7UZx,桃園市 蘆竹區 中正路349號1樓,昌達車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
121.2872508,25.0488211,"416",MokU7pZtUA,桃園市 蘆竹區 光明路2段151巷10號,造隆股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
121.2650224,25.0635215,"417",DqDZosEmfm,桃園市 蘆竹區 南崁路二段532號,山隆加油站蘆竹站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
121.1418713,25.0093702,"418",jw0v8N4UIf,桃園市 觀音區 中山路2段947號,國昌車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
121.1899635,24.9828599,"419",HkGtVFluV4,桃園市 觀音區 中正路2段588號,榮大車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3412031,22.6366762,"420",SxocJMcGxn,高雄市 三民區 九如一路113號,福展車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.296768,22.641397,"421",pK8kePsKoF,高雄市 三民區 九如二路571號,明德車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.2852451,22.6439119,"422",oW2OA3QKu6,高雄市 三民區 九如三路271號,高都汽車股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3101443,22.6447977,"423",HNPiZkNTzS,高雄市 三民區 十全一路109號,家樂福十全店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3199052,22.657925,"424",yRZv9mX4kS,高雄市 三民區 大昌一路306號,統一速達股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3116142,22.6425976,"425",0MhZQ9EhoP,高雄市 三民區 山東街70號,中油山東街加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.315325,22.647447,"426",oOY0WAHqsQ,高雄市 三民區 正興里1鄰建工路769號,統縉企業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3198651,22.6477501,"427",u7hghB0uId,高雄市 三民區 正興路164號,利泰車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3158511,22.6573495,"428",EZ5SMrxeat,高雄市 三民區 民族一路558號,高都汽車股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3172094,22.6684336,"429",CK7nvrhXLi,高雄市 三民區 民族一路879號,高都汽車股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.2860821,22.633664,"430",LE5AgXK8tR,高雄市 三民區 河東路356號,家樂福愛河店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.321468,22.664751,"431",HdsuynXXUA,高雄市 三民區 金鼎路289號,隆豐機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.33272,22.65366,"432",eZN7XhLmeb,高雄市 三民區 建工路269號,大誠機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3247497,22.6502679,"433",WZSbn7Ud3k,高雄市 三民區 建工路566號,中油建工路加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3212442,22.6490632,"434",6d3WODVeUH,高雄市 三民區 建工路684號,長裕實業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3107385,22.6376791,"435",81JjDJ5ipa,高雄市 三民區 建國二路66號,中油建國二路加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.287592,22.635328,"436",2lYLfu117f,高雄市 三民區 建國三路316-1號,源暉企業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3351249,22.6436946,"437",JgDUad0QAP,高雄市 三民區 義華路312號,宗賢車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3208026,22.665392,"438",XLZLPZIvCB,高雄市 三民區 鼎強街95之1號,Gogoro三民鼎強授權服務中心站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.2975202,22.6481264,"439",KZXZZBPFIu,高雄市 三民區 察哈爾2街282號,大楊車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.32997,22.647406,"440",SLepwjxkTG,高雄市 三民區 寶珠里15鄰正忠路329號,金麗安企業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3342865,22.6406613,"441",pTjgc7Vl5V,高雄市 三民區 覺民路362號,中油覺民路加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3490154,22.7245706,"442",OE4ZlZJg1F,高雄市 大社區 三民路136號,大裕機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3450354,22.7300676,"443",6aTBUlTUdq,高雄市 大社區 三民路457-1號1樓,社一有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.4119783,22.5921567,"444",2fC0isJHMu,高雄市 大寮區 大寮村17鄰大寮路578號,百發機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3927884,22.6107087,"445",kDlNxpbWCK,高雄市 大寮區 山頂村鳳林三路616號,中油大寮加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3890426,22.6220423,"446",aKg65IiXgZ,高雄市 大寮區 捷西路300號,高雄市政府勞工局訓練就業中心,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.4184277,22.6420141,"447",b5oPqGSXiI,高雄市 大寮區 義和村鳳屏二路297號,中油九曲堂加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3904622,22.612589,"448",leOht4Hf3Z,高雄市 大寮區 鳳林三路813號,正祥機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.4333972,22.6897178,"449",NJJkFBc3ck,高雄市 大樹區 中興南路47號,新車保機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3464365,22.5655694,"450",9nhVJX64Ts,高雄市 小港區 二苓路308號1樓,宏葉企業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.34694,22.564784,"451",b8j5WpcfkC,高雄市 小港區 大業北路388號,德冀輪業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.343805,22.568198,"452",F0aQYoDMJf,高雄市 小港區 大業北路45號,中油小港機場加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3332149,22.5654628,"453",s87TcLitQ2,高雄市 小港區 平和路97號1樓,宏德車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3713331,22.573523,"454",YwxFzRsdb2,高雄市 小港區 松山里10鄰高鳳路20號,晉享車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3707625,22.5432867,"455",zzvCF10DlW,高雄市 小港區 沿海二路2號,中油臨海加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.351787,22.56873,"456",MckIL1D3x6,高雄市 小港區 崇文路81號,世全車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3707054,22.5632676,"457",HJBeLbmrvI,高雄市 小港區 博學路481號,台糖博學站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.343919,22.528245,"458",0ujSw7VFDE,高雄市 小港區 鳳北路181號,平常車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3499206,22.5245608,"459",2ZGDX3BHln,高雄市 小港區 鳳華路1號,中油大林加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3310971,22.6775018,"460",tQlylBbPjK,高雄市 仁武區 八德西路210號,俊龍機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.346728,22.703668,"461",AbpqxFZ8gD,高雄市 仁武區 仁信巷153號,約泰機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3229654,22.6982718,"462",vlMk7CurZU,高雄市 仁武區 高楠公路55號,台糖高鐵站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3509944,22.6901967,"463",JWQLSEKTDD,高雄市 仁武區 鳳仁路102號,台糖鳳仁站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3003732,22.6950946,"464",kDoiubMvMZ,高雄市 左營區 左營大路838號,上鈴車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.2922442,22.6610864,"465",dRiJFfSVuI,高雄市 左營區 國貿里中華一路1-17號,名德車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.303737,22.6696,"466",2cztj7sLcp,高雄市 左營區 博愛二路664號,Gogoro左營博愛店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3104284,22.6851512,"467",J4ShA5vRyP,高雄市 左營區 華夏路1255號,全聯左營高鐵店站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3144273,22.6882301,"468",hWJN4Gn3Ob,高雄市 左營區 華夏路1505號,錫陽車業股份有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3057358,22.6695201,"469",bYZCXXVcN9,高雄市 左營區 新庄仔路580號,合聯車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.582421,23.07679,"470",DYEKnJMns3,高雄市 甲仙區 新興路246號,復發機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3018471,22.8010243,"471",TYUgcEA2Hk,高雄市 岡山區 大仁北路96號,宏安車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3143904,22.7751141,"472",OTrjuwjIa0,高雄市 岡山區 大遼路113-4號,翊伸機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.2949815,22.7973391,"473",9lk2ZHbLVQ,高雄市 岡山區 五甲二路22號,領導機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.2839112,22.7844968,"474",t8Cq9sD1vy,高雄市 岡山區 介壽西路40號,吉順機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.2852927,22.7956195,"475",4TktX78l8a,高雄市 岡山區 公園路3段39號,全盛機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.2979402,22.8068075,"476",hEXq5piTGm,高雄市 岡山區 成功路225號1、2樓,興隆機車輪胎行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.2975942,22.7830531,"477",sEqeBWsP55,高雄市 岡山區 岡山南路45號,中油岡山加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.2912918,22.7949261,"478",HdTP7pCnIO,高雄市 岡山區 壽天路107-1號,益興機車(股)公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.3710317,22.5052514,"479",T3EukDvlF1,高雄市 林園區 中門路39號,成益機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085075, ""updatedAt"": 1534990085075}",./0.png
120.390816,22.5030667,"480",FnQptC95lC,高雄市 林園區 東林西路203號1樓,金竑實業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085076, ""updatedAt"": 1534990085076}",./0.png
120.3950111,22.5119916,"481",7O0IdHAWEA,高雄市 林園區 林園北路350號,中油林園加油站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085076, ""updatedAt"": 1534990085076}",./0.png
120.3857546,22.5007057,"482",2FpWEBoo6Z,高雄市 林園區 沿海路4段43號,久大車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085076, ""updatedAt"": 1534990085076}",./0.png
